Route ID,Route URL,Route name,Tags,Location,Distance,Elevation gain,Unpaved Percent,View Count,Collections,Created,Created by,Last Modification Date,Last Modification by,Privacy,Events,Experiences,Is Archived
35599265,https://ridewithgps.com/routes/35599265,Winchester_118km [NRC Airport],"Touring, S, v2020, 50for50","Ottawa, Ontario",117.69,516,0,394,"50-for-50, Ottawa -Centre-South",2021-04-04,Andre Gauthier,2023-05-25,Kevin Brown,Public,"","",No
35624692,https://ridewithgps.com/routes/35624692,Gatineau Perkins Rollers [Gatineau-Moussette],50for50 B-Team,"Gatineau, Québec",89.24,873,5,242,"",2021-04-06,Harold Blount,2024-08-01,Ken Panton,Public,"","",No
35629987,https://ridewithgps.com/routes/35629987,Fitzroy Harbour Gravel [Carp],"Gravel, W, v2020, Touring","Ottawa, Ontario",69.99,453,57,1003,"",2021-04-07,William Bourne,2021-07-05,William Bourne,Public,"","",No
35680342,https://ridewithgps.com/routes/35680342,New Dublin-Jasper-Merrickville [Manotick],"50for50, Touring","Ottawa, Ontario",179.58,464,4,230,50-for-50,2021-04-12,Harold Blount,2021-05-30,Harold Blount,Public,"","",No
35681502,https://ridewithgps.com/routes/35681502?privacy_code=OS9HoaMNHReiDBB8,Glen Tay (Perth) [Kingston],"","Kingston, Ontario",183.73,692,5,0,"",2021-04-12,dave yaeger,2021-04-12,dave yaeger,Route Managers Only,"","",No
35681587,https://ridewithgps.com/routes/35681587?privacy_code=aDw7QNRGMeoRlnzg,Westport-Toledo [Perth],"","Perth, Ontario",176.3,514,8,0,"",2021-04-12,dave yaeger,2021-04-12,dave yaeger,Route Managers Only,"","",No
35681727,https://ridewithgps.com/routes/35681727?privacy_code=wyvEnKdz6t9Ne0DS,Westport [Ashton],"W, v2020, 50for50 B-Team","Ottawa, Ontario",207.12,991,13,2,"",2021-04-12,dave yaeger,2021-04-13,Harold Blount,Route Managers Only,"","",No
35692109,https://ridewithgps.com/routes/35692109,Ottawa Waterways [Ottawa-Centre],"50for50, Touring","Ottawa, Ontario",40.8,371,1,227,50-for-50,2021-04-13,Andre Gauthier,2021-04-13,Andre Gauthier,Public,"","",No
35895477,https://ridewithgps.com/routes/35895477?privacy_code=Uc3SUIfqKaLg8VOD,Almonte Counter CW,50for50 B-Team,"Mississippi Mills, Ontario",76.38,458,65,4,"",2021-05-01,Susan Roe,2021-05-01,Susan Roe,Route Managers Only,"","",No
36460865,https://ridewithgps.com/routes/36460865,Yarker-Newburgh-Figure8 [Kingston-Odessa],"50for50, Touring","Loyalist, Ontario",76.48,280,9,184,"",2021-06-17,Harold Blount,2021-06-18,Harold Blount,Public,"","",No
36460975,https://ridewithgps.com/routes/36460975,Yarker-Moscow-Newburgh-Figure8 [Kingston-Odessa],"","Loyalist, Ontario",92.15,315,15,26,"",2021-06-17,Harold Blount,2021-06-18,Harold Blount,Public,"","",No
36581297,https://ridewithgps.com/routes/36581297,Wakefield Gravel Tour - Short [P16],"N, Touring, Gravel, v2021","Chelsea, Québec",55.87,660,40,1664,"",2021-06-27,William Bourne,2023-06-21,William Bourne,Public,"","",No
36693893,https://ridewithgps.com/routes/36693893,Calabogie Backwoods Short [Calabogie],"Gravel, Touring, v2021, W","Greater Madawaska, Ontario",58.76,567,73,400,"",2021-07-07,William Bourne,2021-07-15,William Bourne,Public,"","",No
36693896,https://ridewithgps.com/routes/36693896,Calabogie-Balaclava Backwoods [Calabogie],"Gravel, Touring, v2021, W","Greater Madawaska, Ontario",77.44,749,65,2098,"",2021-07-07,William Bourne,2021-07-07,William Bourne,Public,"","",No
36721804,https://ridewithgps.com/routes/36721804,Calabogie Gravel Ramble [Calabogie],"Gravel, W, v2021, Touring","Greater Madawaska, Ontario",68.8,507,67,641,"",2021-07-09,William Bourne,2021-07-09,William Bourne,Public,"","",No
36787289,https://ridewithgps.com/routes/36787289,Maberly-Fallbrook [Perth] (Gravel),"50for50, Touring","Perth, Ontario",74.19,252,22,64,"",2021-07-15,Harold Blount,2021-08-10,Harold Blount,Public,"","",No
36823205,https://ridewithgps.com/routes/36823205,Ashton-Gilles Short [Ashton],"Gravel, W, Touring, v2021","Ottawa, Ontario",65.5,228,88,1222,"",2021-07-17,William Bourne,2021-07-17,William Bourne,Public,"","",No
36852838,https://ridewithgps.com/routes/36852838,Almonte-Roubaix Tour [Mill of Kintail] (gravel),"Gravel, Touring, v2021","Mississippi Mills, Ontario",70.82,546,59,427,"",2021-07-20,William Bourne,2021-07-20,William Bourne,Public,"","",No
36852843,https://ridewithgps.com/routes/36852843,California Rd [Mill of Kintail] (gravel),"Gravel, Touring, v2021","Mississippi Mills, Ontario",73.52,493,69,624,"",2021-07-20,William Bourne,2021-07-20,William Bourne,Public,"","",No
36862875,https://ridewithgps.com/routes/36862875,Portland-Westport [Perth] ,"50for50, Touring","Perth, Ontario",94.32,290,37,189,"",2021-07-21,Andre Gauthier,2021-07-21,Andre Gauthier,Public,"","",No
36928108,https://ridewithgps.com/routes/36928108,Dunrobin 36 km Pinhey's Point (Women's Ride),"","Ottawa, Ontario",36.03,216,1,194,"",2021-07-26,Jane Hammingh,2021-08-01,Jane Hammingh,Public,"","",No
36989601,https://ridewithgps.com/routes/36989601,Waba Ramble [Almonte] (Gravel),"Gravel, v2021, Touring, W","Mississippi Mills, Ontario",74.43,530,67,425,"",2021-07-31,William Bourne,2021-07-31,William Bourne,Public,"","",No
37025289,https://ridewithgps.com/routes/37025289?privacy_code=W3CTkx2ZA8heaFZ6,Loyalist Loop 60km,"","Kingston, Ontario",61.69,206,3,6,"",2021-08-03,Andre Gauthier,2021-08-03,Andre Gauthier,Route Managers Only,"","",No
37025413,https://ridewithgps.com/routes/37025413?privacy_code=Y8BXLd1YA3qzAnc2,Institutions (copy),"","Kingston, Ontario",64.51,238,4,0,"",2021-08-03,Andre Gauthier,2021-08-03,Andre Gauthier,Route Managers Only,"","",No
37059917,https://ridewithgps.com/routes/37059917,Dam to Danford Lake [Wakefield] (gravel),"Gravel, N, Touring, v2021","La Pêche, Québec",114.01,1064,77,311,"",2021-08-06,William Bourne,2021-08-08,William Bourne,Public,"","",No
37060594,https://ridewithgps.com/routes/37060594,Dam Gravel Ride [Wakefield] (gravel),"Gravel, Touring, N, v2021","La Pêche, Québec",62.55,739,-1,1236,"",2021-08-06,William Bourne,2021-08-08,William Bourne,Public,"","",No
37244814,https://ridewithgps.com/routes/37244814,Lanark Highlands Short [Lanark] (gravel),"Touring, W, Gravel","Lanark Highlands, Ontario",68.15,530,80,651,"",2021-08-21,William Bourne,2021-08-24,William Bourne,Public,"","",No
37244819,https://ridewithgps.com/routes/37244819,Lanark Highlands Rowdy [Lanark] (gravel),"Touring, W, Gravel","Lanark Highlands, Ontario",80.86,525,76,1980,"",2021-08-21,William Bourne,2021-08-23,William Bourne,Public,"","",No
37476721,https://ridewithgps.com/routes/37476721,Lanark Highlands [McDonald's Corners],"Gravel, Touring","Lanark Highlands, Ontario",78.7,783,46,151,"",2021-09-11,Susan Roe,2021-09-14,Susan Roe,Public,"","",No
37558474,https://ridewithgps.com/routes/37558474,Almonte 2 Petit Roubaix [Almonte] (Gravel),"Gravel, v2020, Touring, W, 50for50","Mississippi Mills, Ontario",46.46,259,83,966,Gravel Routes ,2021-09-19,William Bourne,2021-09-19,William Bourne,Public,"","",No
37558511,https://ridewithgps.com/routes/37558511,Not Petit Roubaix [Carleton Place] (Gravel),"Gravel, Touring, W","Carleton Place, Ontario",55.85,441,69,1221,"",2021-09-19,William Bourne,2021-09-19,William Bourne,Public,"","",No
37568363,https://ridewithgps.com/routes/37568363,Dirty Mayo-Ripon [Mayo] (gravel),"N, Gravel, Touring, 50for50, E","Papineau, Québec",84.72,1078,70,1006,"",2021-09-20,William Bourne,2021-09-20,William Bourne,Public,"","",No
37721504,https://ridewithgps.com/routes/37721504,Ashton loop 2 [Andrew Haydon Park],"Touring, W","Ottawa, Ontario",85.36,420,2,356,"",2021-10-07,William Bourne,2021-10-07,William Bourne,Public,"","",No
38433356,https://ridewithgps.com/routes/38433356?privacy_code=lCVPcfp2F5zMXJRKzk93v35u5G8TBHSP,RLCT-CLD1 2023 Classic Day 1,"RLCT, Event, Temp","Ottawa, Ontario",170.83,670,5,29547,Rideau Lakes Cycle Tour 2023,2022-01-26,dave yaeger,2024-05-15,William Bourne,Route Managers Only,Rideau Lakes Cycle Tour 2022,"",No
38433372,https://ridewithgps.com/routes/38433372?privacy_code=VrEF0stYT1MfSJHZV75tXtvpZRLG7AtR,RLCT-CLD2 2023 Classic Day 2,"RLCT, Event, Temp","Kingston, Ontario",171.11,638,5,4479,Rideau Lakes Cycle Tour 2023,2022-01-26,dave yaeger,2024-05-15,Ken Panton,Route Managers Only,Rideau Lakes Cycle Tour 2022,"",No
38927287,https://ridewithgps.com/routes/38927287,GRC Short [Andrew Haydon Park],"W, Touring, Group Riding Clinic","Ottawa, Ontario",26.64,150,0,286,"",2022-03-31,William Bourne,2023-06-16,Kevin Brown,Public,"","",No
38927297,https://ridewithgps.com/routes/38927297,Carp 2 [Ottawa-West],"W, Touring, Temp","Ottawa, Ontario",42.49,274,0,1165,Sanjay's Ottawa favourites,2022-03-31,William Bourne,2023-01-11,William Bourne,Public,"","",No
38968664,https://ridewithgps.com/routes/38968664,Metcalfe_60km [NRC Airport] (copy),"Touring, S, v2020","Ottawa, Ontario",60.67,277,0,34,"",2022-04-04,Andre Gauthier,2022-04-04,Andre Gauthier,Public,"","",No
38968681,https://ridewithgps.com/routes/38968681,Metcalfe_54km [Hyland],"Touring, S, v2020","Ottawa, Ontario",54.07,249,0,44,"",2022-04-04,Andre Gauthier,2022-04-04,Andre Gauthier,Public,"","",No
39049864,https://ridewithgps.com/routes/39049864,Greely_57 [NRC Airport],"Touring, S","Ottawa, Ontario",57.14,290,1,303,"",2022-04-12,David Palmer,2022-04-12,David Palmer,Public,"","",No
39054704,https://ridewithgps.com/routes/39054704,Greely_65 [NRC Airport],"Touring, S","Ottawa, Ontario",64.48,335,0,455,"",2022-04-12,David Palmer,2022-04-12,David Palmer,Public,"","",No
39193224,https://ridewithgps.com/routes/39193224,Almonte-Paris Roubaix (full tour) [Almonte],"Gravel, Touring, W","Mississippi Mills, Ontario",89.76,534,57,195,"",2022-04-25,William Bourne,2022-04-25,William Bourne,Public,"","",No
39205482,https://ridewithgps.com/routes/39205482,Clayton - Lanark (copy),"","Mississippi Mills, Ontario",55.35,407,49,65,"",2022-04-26,Steven Cornick,2022-04-26,Steven Cornick,Public,"","",No
39257531,https://ridewithgps.com/routes/39257531,YDP Kanata Loop 1 [All Saints],"YP, W","Ottawa, Ontario",8.64,76,15,17,"",2022-04-30,William Bourne,2022-04-30,William Bourne,Public,"","",No
39328592,https://ridewithgps.com/routes/39328592,GRC (20.7 km) P6 Ottawa River Parkway,Group Riding Clinic,"Ottawa, Ontario",20.72,123,0,58,"",2022-05-06,Andre Gauthier,2022-05-06,Jane Hammingh,Public,"","",No
39328853,https://ridewithgps.com/routes/39328853,GRC (23.9 km) P6 Ottawa River Parkway,Group Riding Clinic,"Ottawa, Ontario",23.9,152,0,32,"",2022-05-06,Jane Hammingh,2022-05-06,Jane Hammingh,Public,"","",No
39345286,https://ridewithgps.com/routes/39345286,YDP Kanata Loop 2 [All Saints],"YP, W","Ottawa, Ontario",10.11,86,16,59,"",2022-05-07,William Bourne,2022-05-07,William Bourne,Public,"","",No
39525962,https://ridewithgps.com/routes/39525962?privacy_code=nrL7HdqxqOmUJ6Iy,Yarn Crawl,"","Bracebridge, Ontario",171.25,1117,37,2,"",2022-05-22,Jane Hammingh,2022-05-22,Jane Hammingh,Route Managers Only,"","",No
39729792,https://ridewithgps.com/routes/39729792,Lanark Highlands Loops [Baird],"Gravel, jRide, Touring, W","Lanark Highlands, Ontario",71.52,723,72,491,"",2022-06-07,William Bourne,2022-06-07,William Bourne,Public,"","",No
40145571,https://ridewithgps.com/routes/40145571,2 Ferries [Orleans],"Touring, E","Ottawa, Ontario",80.01,534,0,637,"",2022-07-10,Steven Cornick,2023-06-19,Kevin Brown,Public,"","",No
40208174,https://ridewithgps.com/routes/40208174,Sackville:  Northport / Amherst  71 km.,"","Cumberland County, Nova Scotia",70.92,554,3,49,"",2022-07-15,David Palmer,2022-07-15,David Palmer,Public,"","",No
40722956,https://ridewithgps.com/routes/40722956,YDP Summers End Ride [Vincent Massey],"Event, C, Temp, Touring","Ottawa, Ontario",30.16,208,1,139,"",2022-08-26,William Bourne,2022-08-26,William Bourne,Public,"","",No
40764896,https://ridewithgps.com/routes/40764896,Dam to Danford Lake [Wakefield] (gravel) w/ detour,"","La Pêche, Québec",120.35,1146,79,42,"",2022-08-29,Cristina Inglis,2022-08-29,Cristina Inglis,Public,"","",No
40764988,https://ridewithgps.com/routes/40764988,Dam Gravel Ride [Wakefield] (gravel) w/ detour,"","La Pêche, Québec",61.17,739,-1,186,"",2022-08-29,Cristina Inglis,2022-08-29,Cristina Inglis,Public,"","",No
41008294,https://ridewithgps.com/routes/41008294,Fire Tower Ride (Gravel),"Gravel, N","Chelsea, Québec",48.13,833,-1,149,"",2022-09-22,"",2022-09-22,"",Public,"","",No
41669921,https://ridewithgps.com/routes/41669921?privacy_code=ZDvD2JPMx0TVd4fpFQ86t7p5XaGYfM35,RLCT-ORG1 2023 1972 Original Day 1,"RLCT, Event, Temp","Ottawa, Ontario",155.87,582,0,598,"",2022-12-28,William Bourne,2024-05-15,William Bourne,Route Managers Only,"","",No
41691902,https://ridewithgps.com/routes/41691902?privacy_code=fTSTJ3zDPhCLSwBR,RLCT-CED1 2023 Century Plus Day 1,"RLCT, Event, Temp","Perth, Ontario",118.08,404,0,6592,Rideau Lakes Cycle Tour 2023,2023-01-01,John Atkinson,2024-05-15,William Bourne,Route Managers Only,"","",No
41692175,https://ridewithgps.com/routes/41692175?privacy_code=b3JhHKUUJOIaiayY,RLCT-CED2 2023 Century Plus Day 2 OLD Don't Use,"RLCT, Event, Temp","Kingston, Ontario",106.32,342,0,556,"",2023-01-01,John Atkinson,2023-05-22,William Bourne,Route Managers Only,"","",No
41692602,https://ridewithgps.com/routes/41692602?privacy_code=oyWOm6RyjklMvKt4igZTS2amCu3GcNaX,RLCT-CRD1 2023 Cruise Day 1,"RLCT, Event, Temp","Ottawa, Ontario",183.59,634,2,1591,Rideau Lakes Cycle Tour 2023,2023-01-01,John Atkinson,2024-05-15,William Bourne,Route Managers Only,"","",No
41758564,https://ridewithgps.com/routes/41758564?privacy_code=vw8bJzn4GG9LXDpTdzBnlH1TMd84ex5j,RLCT-ORG2 - 2023 1972 Original Day 2,"RLCT, Event, Temp","Kingston, Ontario",156.28,657,3,131,"",2023-01-11,William Bourne,2024-05-15,William Bourne,Route Managers Only,"","",No
42575032,https://ridewithgps.com/routes/42575032?privacy_code=O5Lb41H8Lxtoue4RHunvif6cxsDbRl9P,RLCT-CED2 2023 Century Plus Day 2,"RLCT, Event, Temp","Kingston, Ontario",118.42,454,0,1898,Rideau Lakes Cycle Tour 2023,2023-04-18,William Bourne,2024-05-15,William Bourne,Route Managers Only,"","",No
42658009,https://ridewithgps.com/routes/42658009,Extended Firetower [P3 Gamelin] (Marc),"Gravel, N, Touring, DRAFT","Gatineau, Québec",71.17,1174,62,29,"",2023-04-24,William Bourne,2023-04-24,William Bourne,Public,"","",No
42658023,https://ridewithgps.com/routes/42658023,Wakefield via Herridge [P3 Gamelin] (Marc),"Gravel, N, Touring, DRAFT","Gatineau, Québec",81.89,1130,70,35,"",2023-04-24,William Bourne,2023-04-24,William Bourne,Public,"","",No
42658025,https://ridewithgps.com/routes/42658025,Wakefield via Route Verte [P3 Gamelin] (Marc),"Gravel, N, Touring, DRAFT","Gatineau, Québec",85.28,998,58,83,"",2023-04-24,William Bourne,2023-04-24,William Bourne,Public,"","",No
42658034,https://ridewithgps.com/routes/42658034,Eaderly via Herridge [P3 Gamelin] (Marc) (Advanced!),"Gravel, N, Touring, DRAFT","Gatineau, Québec",95.7,1134,59,47,"",2023-04-24,William Bourne,2023-04-24,William Bourne,Public,"","",No
42834883,https://ridewithgps.com/routes/42834883,Caldwell-LacDesLoups-EaderlyMasham [Quyon],"","Pontiac, Québec",89.93,765,60,141,"",2023-05-09,William Bourne,2024-06-29,Marc Brazeau,Public,"","",No
43196928,https://ridewithgps.com/routes/43196928,Alfred [Orleans],"E, Touring","Ottawa, Ontario",142.28,625,1,236,"",2023-06-07,Kevin Brown,2023-06-07,Kevin Brown,Public,"","",No
43238117,https://ridewithgps.com/routes/43238117,Gatineau Perkins Rollers [Gatineau-Moussette] (copy),50for50 B-Team,"Gatineau, Québec",89.24,873,5,22,"",2023-06-10,Andre Gauthier,2024-08-01,Ken Panton,Public,"","",No
43308406,https://ridewithgps.com/routes/43308406,ConstanceBay-Fitzroy-Carp 122km [Andrew Haydon Park],W,"Ottawa, Ontario",122.03,691,0,160,"",2023-06-15,Kevin Brown,2023-06-15,Kevin Brown,Public,"","",No
43313065,https://ridewithgps.com/routes/43313065,Carp 3 (44k) [Andrew Haydon Park],"W, Touring","Ottawa, Ontario",44.13,273,0,235,"",2023-06-16,Kevin Brown,2023-06-16,Kevin Brown,Public,"","",No
43353490,https://ridewithgps.com/routes/43353490,BurrettsRapids [Sportsplex],"Touring, S","Ottawa, Ontario",121.16,305,2,217,"",2023-06-19,"",2023-06-19,"",Public,"","",No
43359691,https://ridewithgps.com/routes/43359691,2 Ferries 80 [Orleans] Bike friendly route through Buckingham,"Touring, E","Ottawa, Ontario",80.21,508,0,921,"",2023-06-20,Ken Panton,2024-07-26,Ken Panton,Public,"","",No
43375020,https://ridewithgps.com/routes/43375020,Carp Gravel Riding test [Carp],"Gravel, L, v2020, W","Ottawa, Ontario",76.03,385,60,244,"",2023-06-21,William Bourne,2023-06-21,William Bourne,Public,"","",No
43379755,https://ridewithgps.com/routes/43379755,Wakefield Gravel Tour via 50 [P16],"","Chelsea, Québec",72.35,961,63,268,"",2023-06-21,William Bourne,2023-06-21,William Bourne,Public,"","",No
43407377,https://ridewithgps.com/routes/43407377,Carp 2-B [Ottawa-West],"W, Touring, Temp","Ottawa, Ontario",43.22,280,0,142,"",2023-06-23,Ken Panton,2023-06-23,Ken Panton,Public,"","",No
43419230,https://ridewithgps.com/routes/43419230,Constance Bay 92 (rtn via Stonecrest) [Andrew Haydon Park],"Touring, W","Ottawa, Ontario",90.79,535,2,19,"",2023-06-24,Ken Panton,2023-06-24,Ken Panton,Public,"","",No
43419274,https://ridewithgps.com/routes/43419274,Constance Bay 98 (rtn via Diamondview) [Andrew Haydon Park],"Touring, W","Ottawa, Ontario",98.44,597,0,51,"",2023-06-24,Ken Panton,2023-06-24,Ken Panton,Public,"","",No
43576502,https://ridewithgps.com/routes/43576502,Embrun-Russell 101 [NRC AIRPORT],"Touring, E","Ottawa, Ontario",100.78,420,3,235,"",2023-07-07,Ken Panton,2023-10-17,Ken Panton,Public,"","",No
43591167,https://ridewithgps.com/routes/43591167,Carp_58 via Diamondview [Andrew Haydon Park],"Touring, W","Ottawa, Ontario",58.35,376,0,409,"",2023-07-08,Ken Panton,2023-07-08,Ken Panton,Public,"","",No
43630791,https://ridewithgps.com/routes/43630791,Russell_82 [NRC AIRPORT],"Touring, E","Ottawa, Ontario",81.63,359,0,333,"",2023-07-11,Ken Panton,2023-07-11,Ken Panton,Public,"","",No
43631123,https://ridewithgps.com/routes/43631123,Embrun-Harmony-Russell_130 [NRC AIRPORT],"Touring, E","Ottawa, Ontario",130.69,556,2,169,"",2023-07-11,Ken Panton,2023-07-11,Ken Panton,Public,"","",No
43654120,https://ridewithgps.com/routes/43654120,Metcalfe-Greely_62 [NRC Airport],"Touring, E","Ottawa, Ontario",62.43,294,0,58,"",2023-07-13,Ken Panton,2023-07-13,Ken Panton,Public,"","",No
43656352,https://ridewithgps.com/routes/43656352,Perth #2 [Ashton],"W, Touring, UR","Ottawa, Ontario",81.84,172,10,13,"",2023-07-13,William Bourne,2023-07-13,William Bourne,Public,"","",No
43656380,https://ridewithgps.com/routes/43656380,Panmure-Almonte,"W, Touring, UR","Ottawa, Ontario",73.75,321,6,25,"",2023-07-13,William Bourne,2023-07-13,William Bourne,Public,"","",No
43656389,https://ridewithgps.com/routes/43656389,Waba-White Lake [Almonte],"W, Touring, UR","Mississippi Mills, Ontario",76.81,468,2,16,"",2023-07-13,William Bourne,2023-07-13,William Bourne,Public,"","",No
43656398,https://ridewithgps.com/routes/43656398,Norway Bay [WCCC],"W, N, Touring, UR","Ottawa, Ontario",75.23,473,0,16,"",2023-07-13,William Bourne,2023-07-13,William Bourne,Public,"","",No
43760027,https://ridewithgps.com/routes/43760027,Fitzroy-Constance Bay_115 [Andrew Haydon Park],"Touring, W","Ottawa, Ontario",115.23,657,1,174,"",2023-07-21,Ken Panton,2023-07-21,Ken Panton,Public,"","",No
43761501,https://ridewithgps.com/routes/43761501,Embrun-Chrysler-Russell,"","Ottawa, Ontario",128.25,517,3,14,"",2023-07-21,Ken Panton,2023-07-21,Ken Panton,Public,"","",No
43835061,https://ridewithgps.com/routes/43835061,Clarence Creek 3_56km [Orleans Trim],"Touring, E","Ottawa, Ontario",56.24,316,0,204,"",2023-07-27,Ken Panton,2023-07-27,Ken Panton,Public,"","",No
43835122,https://ridewithgps.com/routes/43835122,Clarence Creek-Cumberland 59km [Orleans Trim],"Touring, E","Ottawa, Ontario",59.15,351,0,194,"",2023-07-27,Ken Panton,2023-07-27,Ken Panton,Public,"","",No
43835364,https://ridewithgps.com/routes/43835364,Plantagenet-Bourget 103km [Orleans Trim],"E, Touring","Ottawa, Ontario",102.94,528,0,736,Sanjay's Ottawa favourites,2023-07-27,Ken Panton,2023-07-27,Ken Panton,Public,"","",No
43844002,https://ridewithgps.com/routes/43844002,St Isadore-Plantagenet-Clarence 128km [Orleans Trim],"Touring, E","Ottawa, Ontario",127.6,608,0,23,"",2023-07-28,Ken Panton,2023-07-28,Ken Panton,Public,"","",No
43962495,https://ridewithgps.com/routes/43962495,Chelsea 39 - return via Mine Rd [Moussette],"","Gatineau, Québec",38.88,525,0,176,"",2023-08-06,Ken Panton,2023-08-06,Ken Panton,Public,"","",No
43963016,https://ridewithgps.com/routes/43963016,Perkins-Chelsea 79 [Moussette],"Touring, N","Gatineau, Québec",79.16,791,0,351,"",2023-08-06,Ken Panton,2023-08-06,Ken Panton,Public,"","",No
43963198,https://ridewithgps.com/routes/43963198,Perkins 117 -Lk McGregor-Gats [Moussette],"Touring, N","Gatineau, Québec",116.71,1429,0,502,"",2023-08-06,Ken Panton,2023-08-06,Ken Panton,Public,"","",No
44038811,https://ridewithgps.com/routes/44038811,Ashton-Almonte-Packenham 134 [Andrew Haydon Park],"Touring, W","Ottawa, Ontario",132.42,693,1,266,"",2023-08-12,Ken Panton,2023-08-12,Ken Panton,Public,"","",No
44039303,https://ridewithgps.com/routes/44039303,Dunrobin 58,"Touring, W","Ottawa, Ontario",57.51,314,1,88,"",2023-08-12,Ken Panton,2023-08-12,Ken Panton,Public,"","",No
44101180,https://ridewithgps.com/routes/44101180,Manotick 54 CW [Sportsplex],"Touring, S","Ottawa, Ontario",53.6,308,0,50,"",2023-08-17,Ken Panton,2024-07-12,Ken Panton,Public,"","",No
44101627,https://ridewithgps.com/routes/44101627,Osgoode-Richmond 99 [Sportsplex],"Touring, S","Ottawa, Ontario",98.94,539,0,213,"",2023-08-17,Ken Panton,2023-08-17,Ken Panton,Public,"","",No
44102218,https://ridewithgps.com/routes/44102218,Kars-Merrickville 137 [Sportsplex],"Touring, S","Ottawa, Ontario",136.49,483,0,294,"",2023-08-17,Ken Panton,2023-08-17,Ken Panton,Public,"","",No
44188408,https://ridewithgps.com/routes/44188408,Farmers Way-Greely 54 [NRC Airport],"Touring, S","Ottawa, Ontario",54.08,257,0,346,"",2023-08-24,Ken Panton,2023-08-24,Ken Panton,Public,"","",No
44188633,https://ridewithgps.com/routes/44188633,Russell-Harmony-Greely 99 [NRC Airport],"E, Touring","Ottawa, Ontario",98.76,387,0,118,"",2023-08-24,Ken Panton,2023-08-24,Ken Panton,Public,"","",No
44188731,https://ridewithgps.com/routes/44188731,Russell-Marvelville-Greely 88 [NRC Airport],"E, Touring","Ottawa, Ontario",88.59,398,0,164,"",2023-08-24,Ken Panton,2024-10-14,Ken Panton,Public,"","",No
44188878,https://ridewithgps.com/routes/44188878,Chesterville via Farmers Way,"Touring, E, S","Ottawa, Ontario",123.39,515,0,10,"",2023-08-24,Ken Panton,2023-08-24,Ken Panton,Public,"","",No
44189115,https://ridewithgps.com/routes/44189115,Chesterville-Winchester 132 [NRC Airport],"Touring, E, S","Ottawa, Ontario",132.86,568,0,216,"",2023-08-25,Ken Panton,2023-08-25,Ken Panton,Public,"","",No
44294481,https://ridewithgps.com/routes/44294481,Marvelville Rd-Metcalfe 80 [NRC Airport],"E, Touring","Ottawa, Ontario",79.49,355,0,106,"",2023-09-02,Ken Panton,2023-09-02,Ken Panton,Public,"","",No
44295560,https://ridewithgps.com/routes/44295560,Russell-Crysler 128 [NRC Airport],"Touring, E, S","Ottawa, Ontario",128.34,542,0,189,"",2023-09-02,Ken Panton,2023-09-02,Ken Panton,Public,"","",No
44297114,https://ridewithgps.com/routes/44297114,Carlsbad Springs-Metcalfe-Osgoode 83 [NRC Airport],"Touring, S","Ottawa, Ontario",83.56,433,2,70,"",2023-09-02,Ken Panton,2023-09-02,Ken Panton,Public,"","",No
44324745,https://ridewithgps.com/routes/44324745,Almonte-Ashton-Stittsville 92 or 95 (The Equatorial) [Andrew Haydon],"Touring, W","Ottawa, Ontario",94.91,502,6,442,"",2023-09-04,Ken Panton,2024-05-21,Ken Panton,Public,"","",No
44352012,https://ridewithgps.com/routes/44352012,Blakeney-Clayton-Ashton 132 [Andrew Haydon],"Touring, W","Ottawa, Ontario",132.94,819,0,110,"",2023-09-06,Ken Panton,2023-09-06,Ken Panton,Public,"","",No
44352442,https://ridewithgps.com/routes/44352442,Ashton CCW 80 [Andrew Haydon],"Touring, W","Ottawa, Ontario",79.89,435,4,399,"",2023-09-07,Ken Panton,2024-08-12,Ken Panton,Public,"","",No
44352619,https://ridewithgps.com/routes/44352619,Stittsville-Kanata trails loop 55 [Andrew Haydon],"","Ottawa, Ontario",54.88,295,19,85,"",2023-09-07,Ken Panton,2023-09-07,Ken Panton,Public,"","",No
44358966,https://ridewithgps.com/routes/44358966,Stittsville rail trail loop 54 [Andrew Haydon],"","Ottawa, Ontario",54.26,310,11,74,"",2023-09-07,Ken Panton,2023-09-07,Ken Panton,Public,"","",No
44483773,https://ridewithgps.com/routes/44483773,Embrun-Casselman-Pendleton-Rockland 124 [Orleans],"Touring, E","Ottawa, Ontario",124.39,556,0,227,"",2023-09-18,Ken Panton,2023-09-18,Ken Panton,Public,"","",No
44483859,https://ridewithgps.com/routes/44483859,Rockland-Pendleton-Bourget 90 [Orleans],"Touring, E","Ottawa, Ontario",89.99,496,0,147,"",2023-09-18,Ken Panton,2023-09-18,Ken Panton,Public,"","",No
44493487,https://ridewithgps.com/routes/44493487,84 KM Fallingbrook ,"","Ottawa, Ontario",82.43,387,2,11,"",2023-09-18,Jean-Charles Bernard,2023-09-18,Jean-Charles Bernard,Public,"","",No
44493533,https://ridewithgps.com/routes/44493533,"74 km Cumberland Estates, Clarence Creek, Bourget, Cheney and Vars. ","","Ottawa, Ontario",78.16,371,2,15,"",2023-09-18,Jean-Charles Bernard,2023-09-18,Jean-Charles Bernard,Public,"","",No
44493584,https://ridewithgps.com/routes/44493584,"75 km Cumberland Estate, Clarence Creek, Bourget, Cheney and Vars","","Ottawa, Ontario",74.94,353,0,122,"",2023-09-18,Jean-Charles Bernard,2023-09-22,Ken Panton,Public,"","",No
